Title,Parent Organization,Contact Name,Contact Title,Phone Number,Phone Ext.,Website URL,Center Email Address,Country,Postal Code,County,Facebook Page URL,Twitter URL,Blog URL,About Our Center,Organization Type,Languages,Languages (Other),Number of Computers,Windows/Mac OS,Assistive Technology,Assistive Technology (Other),Wi-Fi Available?,Other Technology,Target Audience,Target Audience (Other),Open to Public?,Location
Black Diamond Library,King County Library System,Branch Manager,,360-886-1105,,http://www.kcls.org/blackdiamond/,,United States,98010,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,14,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Youth: Pre-teen, Youth: Teen",,All Public,"24707 Roberts Drive
Black Diamond, Washington
(47.31209342811195, -122.01297770611546)"
Bothell Library,King County Library System,Branch Manager,,425-486-7811,,http://www.kcls.org/bothell/,,United States,98011-3336,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,52,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"18215 98th Ave NE
Bothell, Washington
(47.76045042581944, -122.20971339324512)"
Boulevard Park Library,King County Library System,Branch Manager,,206-242-8662,,http://www.kcls.org/boulevardpark/,,United States,98168-2358,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,19,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"12015 Roseberg Ave S
Seattle, Washington
(47.49536626446297, -122.30759560291415)"
Burien Library,King County Library System,Branch Manager,,206-243-3490,,http://www.kcls.org/burien/,,United States,98166,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,73,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Seniors, Youth: Teen",,All Public,"400 SW 152 St
Burien, Washington
(47.46686674935444, -122.33935066376876)"
Carnation Library,King County Library System,Branch Manager,,425-333-4398,,http://www.kcls.org/carnation/,,United States,98014,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,17,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"4804 Tolt Ave
Carnation, Washington
(47.650832063668076, -121.91220867273239)"
Covington Library,King County Library System,Branch Manager,,253-630-8761,,http://www.kcls.org/covington/,,United States,98042-8240,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,44,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"27100 164th Ave SE
Covington, Washington
(47.359217902447256, -122.12295579707859)"
Crossroads Library Connection,King County Library System,Branch Manager,,425-644-6203,,http://www.kcls.org/crossroads/,,United States,98008-3946,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,22,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"15600 NE 8th St, Ste K11
Bellevue, Washington
(47.617036405265765, -122.13233275808146)"
Des Moines Library,King County Library System,Branch Manager,,206-824-6066,,http://www.kcls.org/desmoines/,,United States,98198-6317,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,33,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"21620 11th Ave S
Des Moines, Washington
(47.40788461534518, -122.31981560750486)"
Duvall Library,King County Library System,Branch Manager,,425-788-1173,,http://www.kcls.org/duvall/,,United States,98019-0339,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,13,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"15619 NE Main St
Duvall, Washington
(47.740479999852255, -121.9861400000608)"
Fairwood Library,King County Library System,Branch Manager,,425-226-0522,,http://www.kcls.org/fairwood/,,United States,98058-6928,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,38,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"17009 140th Ave SE
Renton, Washington
(47.44968070537453, -122.15406334607206)"
Fall City Library,King County Library System,Branch Manager,,425-222-5951,,http://www.kcls.org/fallcity/,,United States,98024-0340,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,11,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"33415 SE 42nd Pl
Fall City, Washington
(47.568885840358234, -121.89364666604763)"
Federal Way 320th Library,King County Library System,Branch Manager,,253-839-0257,,http://www.kcls.org/320th/,,United States,98003-5346,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,35,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"848 S 320th St
Federal Way, Washington
(47.315187095892725, -122.3214271757248)"
Federal Way Library,King County Library System,Branch Manager,,253-838-3668,,http://www.kcls.org/federalway/,,United States,98003-6508,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,59,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"34200 1st Way S
Federal Way, Washington
(47.2948264451494, -122.33252480956634)"
Foster Library,King County Library System,Branch Manager,,206-242-1640,,http://www.kcls.org/foster/,,United States,98178-0039,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,20,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"4060 S144th
Seattle, Washington
(47.60355999989423, -122.32943999975606)"
Greenbridge Library,King County Library System,Branch Manager,,206-762-1682,,http://www.kcls.org/greenbridge/,,United States,98106,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,8,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"9720 8th Ave SW
Seattle, Washington
(47.5159157728325, -122.34526820272151)"
Issaquah Library,King County Library System,Branch Manager,,425-392-5430,,http://www.kcls.org/issaquah/,,United States,98027-0040,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,27,Windows,Blind/LV,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"10 W Sunset Way
Issaquah, Washington
(47.5301898440594, -122.03660128912828)"
Kenmore Library,King County Library System,Branch Manager,,425-486-8747,,http://www.kcls.org/kenmore/,,United States,98028-2703,King,http://www.facebook.com/kingcountylibrarysystem,http://twitter.com/KCLS,,"The King County Library System builds valued relationships with our users so they can grow in knowledge and wisdom. We’re here to spark curiosity and growth. KCLS guides patrons to an unparalleled collection of stories, books, computers, CDs, Internet resources, services, and programs. The choices will surprise you.",Library,English,Language Line Services are available,23,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"6531 NE 181 St
Kenmore, Washington
(47.75954211056984, -122.25232327099337)"
